project_id,company_id,project_name,start_date,completion_date,project_status,automation_type,robots_deployed,budget_usd,annual_savings_usd,roi_percent,department,implementation_partner,country,industry,employee_hours_saved,ai_enabled,cloud_deployment
PRJ007646,CMP00664,Lambda Intelligence Suite,2025-01-08,,Active,Claims Processing,191,3116110,5244413,168.3,Legal,PwC,Netherlands,Education,83437,Yes,Yes
PRJ030120,CMP04121,Vector Intelligence Suite,2023-05-13,,Active,Financial Reporting,120,3553057,8068992,227.1,IT,Infosys,Philippines,Energy & Utilities,143605,Yes,Yes
PRJ007832,CMP03373,Aurora Workflow Engine,2016-03-07,2017-05-07,Completed,Compliance Monitoring,91,4331719,9512455,219.6,Finance,Cognizant,Netherlands,Technology,100037,No,Yes
PRJ008602,CMP08089,Nexus Optimization Program,2015-09-20,,Paused,Claims Processing,170,2692472,7948177,295.2,Marketing,Cognizant,UAE,Retail & E-Commerce,164738,Yes,No
PRJ034537,CMP06842,Eclipse Efficiency Project,2015-06-10,,Paused,Audit Automation,100,4708303,2500109,53.1,Content Moderation,LTIMindtree,Brazil,Mining & Metals,3996,No,No
PRJ041469,CMP08595,Eclipse Process Reengineering,2015-12-04,2017-08-04,Completed,Email Automation,96,472049,720819,152.7,Operations,Deloitte,France,Mining & Metals,20822,Yes,Yes
PRJ024069,CMP00049,Prism Platform,2023-05-07,,Active,IT Service Management,199,3348518,1449908,43.3,Customer Service,Wipro,United Kingdom,Insurance,186987,Yes,Yes
PRJ039890,CMP08939,Apex Optimization Program,2021-12-02,,Failed,Audit Automation,85,3187856,0,-74.0,Legal,HCL Technologies,Philippines,Education,13250,No,No
PRJ000250,CMP01746,Orion Process Reengineering,2022-04-09,,Active,Compliance Monitoring,58,972805,1560379,160.4,Customer Onboarding,LTIMindtree,Japan,Education,100642,Yes,Yes
PRJ044046,CMP06912,Quantum Process Reengineering,2022-06-21,2023-10-21,Completed,Data Entry Automation,62,4900208,6502576,132.7,Customer Onboarding,Hexaware,Philippines,Banking & Finance,167774,Yes,Yes
PRJ029265,CMP00642,Sentinel Intelligence Suite,2017-12-06,2019-05-06,Completed,Email Automation,158,3133289,3421552,109.2,Compliance,Accenture,Singapore,Manufacturing,164801,No,No
PRJ043704,CMP00489,Orion Digital Transformation,2018-08-21,2019-10-21,Cancelled,Audit Automation,56,2233664,4299803,192.5,Marketing,LTIMindtree,Netherlands,Technology,118114,Yes,No
PRJ001181,CMP08192,Aurora Accelerator,2020-12-18,2022-05-18,Cancelled,Invoice Processing,109,4485127,2534097,56.5,Finance,Capgemini,Singapore,Retail & E-Commerce,68268,No,Yes
PRJ020561,CMP06337,Sentinel Efficiency Project,2018-01-30,,Active,Claims Processing,45,4817980,7708768,160.0,Human Resources,Wipro,Philippines,Insurance,174172,No,No
PRJ022869,CMP04709,Sigma Process Reengineering,2017-06-30,,Paused,Payroll Processing,110,4144226,460009,11.1,Procurement,HCL Technologies,Malaysia,Transportation & Logistics,48652,Yes,Yes
PRJ031328,CMP00604,Vertex Workflow Engine,2020-10-26,2021-10-26,Completed,Audit Automation,97,563496,1264485,224.4,Risk Management,Wipro,Vietnam,Banking & Finance,15203,No,Yes
PRJ025258,CMP09172,Sentinel Intelligence Suite,2024-10-17,,Completed,Financial Reporting,169,2812627,7059694,251.0,Procurement,Tech Mahindra,South Africa,Telecommunications,48909,No,Yes
PRJ013307,CMP01402,Delta Efficiency Project,2017-09-25,2019-04-25,Completed,IT Service Management,134,1491010,3963105,265.8,Customer Onboarding,Infosys,Japan,Insurance,98522,Yes,No
PRJ006488,CMP04302,Sentinel Process Reengineering,2019-09-21,2020-01-21,Completed,Supply Chain,6,1947407,1384606,71.1,Risk Management,Capgemini,Germany,Technology,7176,Yes,No
PRJ028347,CMP00688,Sentinel Automation Initiative,2024-10-02,,Active,Supply Chain,77,3256824,1950838,59.9,Finance,Capgemini,Japan,Mining & Metals,49120,No,Yes
PRJ040536,CMP02099,Vector Accelerator,2023-01-24,,Paused,Customer Onboarding,130,1608001,1508305,93.8,Compliance,Mphasis,Vietnam,Education,69996,No,No
PRJ045815,CMP05077,Titan Efficiency Project,2018-11-02,2020-06-02,Completed,Email Automation,139,4678046,9360770,200.1,Content Moderation,Capgemini,South Africa,Pharma & Life Sciences,77353,No,Yes
PRJ037050,CMP06653,Sigma Digital Transformation,2019-06-15,,Failed,Invoice Processing,64,3792486,0,-31.8,Procurement,Wipro,Netherlands,Retail & E-Commerce,48209,No,Yes
PRJ002966,CMP01748,Titan Modernization,2015-09-17,,Active,Invoice Processing,181,4401319,6153044,139.8,Audit,EY,South Africa,Pharma & Life Sciences,196005,No,No
PRJ012685,CMP09349,Horizon Efficiency Project,2020-03-08,,Active,Claims Processing,51,541128,1347950,249.1,IT,Infosys,Mexico,Manufacturing,119595,No,No
PRJ044504,CMP05804,Omega Efficiency Project,2023-10-02,2024-10-02,Completed,Supply Chain,72,4733027,8003549,169.1,Marketing,Cognizant,Canada,Mining & Metals,148152,Yes,Yes
PRJ035815,CMP03459,Delta Optimization Program,2024-09-30,,Paused,Invoice Processing,131,2866199,3860770,134.7,Audit,PwC,India,Healthcare,198893,No,Yes
PRJ026810,CMP09238,Fusion Modernization,2021-03-13,,Paused,Invoice Processing,47,791286,1614223,204.0,Human Resources,HCL Technologies,United States,Government & Public Sector,97760,Yes,No
PRJ025950,CMP09719,Delta Modernization,2019-06-02,,Active,HR Automation,55,4199430,10716945,255.2,IT,PwC,Japan,Telecommunications,52125,No,No
PRJ031393,CMP01275,Apex Workflow Engine,2024-10-21,,Paused,Data Entry Automation,74,3121698,6249639,200.2,Compliance,Cyient,Netherlands,Telecommunications,92403,Yes,Yes
PRJ048122,CMP03435,Sigma Efficiency Project,2015-04-14,2015-08-14,Completed,Payroll Processing,12,34847,78685,225.8,Procurement,Cognizant,United Kingdom,Pharma & Life Sciences,106701,Yes,Yes
PRJ001910,CMP06548,Apex Process Reengineering,2016-07-25,,Active,Financial Reporting,159,3771884,7294824,193.4,Customer Onboarding,HCL Technologies,UAE,Transportation & Logistics,195405,Yes,Yes
PRJ005901,CMP03450,Eclipse Platform,2015-08-09,2016-04-09,Cancelled,Supply Chain,196,3841904,11022423,286.9,Customer Service,Accenture,Netherlands,Healthcare,157760,No,No
PRJ032978,CMP03853,Orion Process Reengineering,2019-12-04,,Failed,IT Service Management,181,4182266,0,-48.2,Content Moderation,Infosys,United States,Transportation & Logistics,88325,No,No
PRJ014292,CMP01234,Vertex Workflow Engine,2017-12-22,2019-07-22,Cancelled,Payroll Processing,32,3736323,2832133,75.8,Supply Chain,HCL Technologies,Philippines,Energy & Utilities,150027,Yes,Yes
PRJ035298,CMP09554,Apex Automation Initiative,2024-11-04,,Completed,Audit Automation,158,1967172,1449806,73.7,Supply Chain,Wipro,Australia,Retail & E-Commerce,20615,No,No
PRJ034772,CMP09695,Quantum Optimization Program,2020-03-02,,Failed,Supply Chain,144,4836295,0,-62.7,Risk Management,Capgemini,United States,Banking & Finance,168089,Yes,No
PRJ008230,CMP02307,Sigma Workflow Engine,2016-07-25,2017-10-25,Completed,IT Service Management,178,2561625,1155293,45.1,Customer Onboarding,Wipro,Netherlands,Mining & Metals,86657,Yes,Yes
PRJ000102,CMP08833,Eclipse Accelerator,2022-12-12,2024-10-12,Cancelled,Claims Processing,98,3670899,2888998,78.7,Human Resources,Cyient,Canada,Government & Public Sector,77402,No,No
PRJ039823,CMP08225,Eclipse Platform,2018-10-08,,Active,HR Automation,172,4698945,2748883,58.5,Marketing,PwC,India,Government & Public Sector,127015,No,No
PRJ010854,CMP05279,Orion Efficiency Project,2024-03-03,,Active,Invoice Processing,1,3752271,6243779,166.4,Supply Chain,EY,United States,Telecommunications,184933,Yes,Yes
PRJ006683,CMP01314,Horizon Workflow Engine,2020-04-05,,Active,Audit Automation,13,2381512,3936639,165.3,Compliance,TCS,Mexico,Manufacturing,27506,No,No
PRJ016327,CMP05858,Prism Optimization Program,2023-07-02,,Active,Payroll Processing,134,1436165,2478821,172.6,Audit,Cyient,Mexico,Energy & Utilities,193431,No,No
PRJ044169,CMP03829,Apex Process Reengineering,2015-02-22,,Active,Email Automation,161,77094,17423,22.6,Customer Service,LTIMindtree,Philippines,Insurance,28692,No,No
PRJ035104,CMP05600,Orion Efficiency Project,2019-03-01,2019-09-01,Completed,Email Automation,123,775338,845118,109.0,Marketing,Cyient,India,Mining & Metals,154440,Yes,No
PRJ021760,CMP08649,Sigma Platform,2019-11-21,,Failed,Email Automation,76,1577249,0,-27.8,Operations,Hexaware,Singapore,Education,67273,Yes,No
PRJ018271,CMP09734,Sigma Optimization Program,2019-02-10,,Paused,IT Service Management,92,2202065,5916949,268.7,Customer Onboarding,Cognizant,Malaysia,Government & Public Sector,167637,Yes,No
PRJ016954,CMP03904,Atlas Modernization,2022-10-16,,Active,HR Automation,113,850921,2200482,258.6,Supply Chain,Infosys,Germany,Energy & Utilities,105908,No,No
PRJ021645,CMP07249,Prism Automation Initiative,2018-03-05,,Active,Payroll Processing,90,556791,1401443,251.7,Risk Management,PwC,United Kingdom,Government & Public Sector,27841,No,Yes
PRJ010565,CMP04484,Nexus Process Reengineering,2021-06-30,,Active,Compliance Monitoring,13,3124527,7964419,254.9,Procurement,Cyient,Vietnam,Pharma & Life Sciences,24275,Yes,No
PRJ020064,CMP08118,Orion Platform,2018-09-10,2019-03-10,Completed,Email Automation,141,2657097,4248698,159.9,Supply Chain,Deloitte,Vietnam,Banking & Finance,116779,Yes,No
PRJ043702,CMP08014,Omega Workflow Engine,2023-10-30,2025-05-30,Completed,Claims Processing,17,3006428,4302198,143.1,Finance,Accenture,Australia,Real Estate,139531,No,No
PRJ024633,CMP05243,Titan Process Reengineering,2023-03-28,2024-08-28,Completed,Financial Reporting,24,3579179,6639377,185.5,Customer Onboarding,Mphasis,Canada,Banking & Finance,29388,No,No
PRJ031864,CMP04233,Vertex Efficiency Project,2015-12-16,2017-09-16,Completed,Supply Chain,50,2613256,5890279,225.4,Customer Service,Infosys,South Africa,Manufacturing,117476,Yes,No
PRJ025493,CMP06625,Quantum Intelligence Suite,2019-03-11,,Failed,IT Service Management,179,4533104,0,-15.2,Procurement,Cognizant,Japan,Telecommunications,21981,Yes,No
PRJ013089,CMP08643,Cobalt Efficiency Project,2025-03-06,,Paused,Claims Processing,193,3916656,1629329,41.6,Supply Chain,Wipro,Singapore,Transportation & Logistics,128137,Yes,No
PRJ035708,CMP02603,Phoenix Workflow Engine,2022-05-28,,Failed,Audit Automation,4,881207,0,-44.7,Finance,PwC,France,Transportation & Logistics,82582,No,No
PRJ021389,CMP03569,Nexus Automation Initiative,2025-06-22,,Completed,Email Automation,46,441515,1364723,309.1,Content Moderation,TCS,Brazil,Government & Public Sector,21119,Yes,Yes
PRJ001050,CMP07144,Fusion Platform,2018-10-26,,Active,Supply Chain,73,1176951,3443759,292.6,Compliance,Wipro,Malaysia,Insurance,83799,No,No
PRJ016709,CMP02712,Aurora Workflow Engine,2021-12-18,2022-04-18,Completed,Invoice Processing,150,3673673,1704584,46.4,Procurement,Capgemini,South Africa,Manufacturing,39308,Yes,Yes
PRJ049719,CMP05622,Orion Platform,2022-07-08,,Failed,Claims Processing,174,2169880,0,-10.7,Customer Onboarding,TCS,United States,Education,124099,No,No
PRJ014946,CMP06243,Delta Modernization,2015-10-27,,Active,Invoice Processing,118,1543669,572701,37.1,Procurement,TCS,Singapore,Pharma & Life Sciences,140700,No,No
PRJ011619,CMP02765,Fusion Intelligence Suite,2015-08-22,2016-03-22,Completed,Customer Onboarding,122,1290678,1912785,148.2,IT,Tech Mahindra,Brazil,Education,167569,No,No
PRJ032590,CMP09150,Cobalt Optimization Program,2019-06-20,2020-06-20,Completed,Customer Onboarding,44,845098,267051,31.6,Audit,HCL Technologies,Vietnam,Education,122778,Yes,No
PRJ027221,CMP08974,Sentinel Intelligence Suite,2025-12-25,,Paused,Claims Processing,168,1471235,2888034,196.3,Supply Chain,Wipro,UAE,Healthcare,170160,Yes,Yes
PRJ044083,CMP01226,Zenith Digital Transformation,2021-07-22,,Failed,Payroll Processing,166,3768486,0,-1.2,Procurement,Infosys,Philippines,Insurance,33145,No,Yes
PRJ027964,CMP05147,Vector Workflow Engine,2025-07-21,,Active,Data Entry Automation,68,1818217,1456392,80.1,Content Moderation,TCS,United Kingdom,Manufacturing,179995,No,Yes
PRJ037761,CMP08863,Aurora Modernization,2025-03-19,,Active,Email Automation,137,224336,163765,73.0,IT,Hexaware,India,Telecommunications,41864,Yes,Yes
PRJ044673,CMP07099,Atlas Modernization,2020-07-10,,Paused,HR Automation,105,3328421,10278164,308.8,Supply Chain,Capgemini,Japan,Retail & E-Commerce,59683,Yes,Yes
PRJ017051,CMP00631,Phoenix Modernization,2019-07-14,,Active,Financial Reporting,144,2437254,2239836,91.9,Supply Chain,Accenture,Australia,Government & Public Sector,143540,No,Yes
PRJ036608,CMP04558,Fusion Automation Initiative,2015-11-27,,Failed,Compliance Monitoring,48,869706,0,-24.1,IT,Capgemini,Philippines,Manufacturing,80641,Yes,Yes
PRJ018473,CMP04921,Nexus Efficiency Project,2021-06-15,2022-03-15,Cancelled,HR Automation,109,4816880,5510511,114.4,Customer Service,LTIMindtree,Australia,Energy & Utilities,120281,Yes,Yes
PRJ018193,CMP02004,Cobalt Platform,2023-11-28,,Failed,Invoice Processing,158,3482181,0,-54.6,Customer Onboarding,EY,Mexico,Telecommunications,171222,Yes,No
PRJ045941,CMP03505,Lambda Accelerator,2018-11-13,,Active,Email Automation,119,2879589,3432470,119.2,Human Resources,EY,Brazil,Insurance,61478,Yes,Yes
PRJ019244,CMP05421,Nexus Automation Initiative,2016-03-11,2016-11-11,Completed,Supply Chain,188,471857,689855,146.2,Legal,HCL Technologies,France,Education,120969,Yes,Yes
PRJ005131,CMP01590,Quantum Automation Initiative,2017-04-19,2017-11-19,Completed,Supply Chain,1,3563389,7468863,209.6,IT,LTIMindtree,Canada,Manufacturing,90967,Yes,No
PRJ036550,CMP09955,Sentinel Workflow Engine,2022-04-05,,Active,IT Service Management,164,3876626,11835339,305.3,Customer Service,Capgemini,Vietnam,Manufacturing,129429,No,Yes
PRJ034810,CMP00582,Phoenix Automation Initiative,2025-07-12,,Completed,Supply Chain,171,4478225,6220255,138.9,Customer Service,Wipro,Brazil,Retail & E-Commerce,39900,No,Yes
PRJ010643,CMP01203,Omega Platform,2022-05-05,2022-10-05,Completed,IT Service Management,104,2126708,5801659,272.8,Customer Service,Cognizant,United States,Mining & Metals,147546,Yes,Yes
PRJ026733,CMP09088,Zenith Modernization,2024-06-26,2024-12-26,Completed,Audit Automation,25,1288443,1444345,112.1,Supply Chain,Cyient,Netherlands,Healthcare,169829,Yes,No
PRJ013068,CMP07375,Delta Process Reengineering,2015-03-18,,Paused,Compliance Monitoring,28,3116171,7802892,250.4,Operations,Capgemini,United States,Government & Public Sector,113106,Yes,No
PRJ023589,CMP06116,Vector Automation Initiative,2015-05-08,,Paused,Financial Reporting,83,2733061,4517750,165.3,Operations,PwC,Germany,Manufacturing,111068,Yes,Yes
PRJ022222,CMP08449,Prism Optimization Program,2023-01-06,,Paused,IT Service Management,177,4116312,1601245,38.9,Operations,HCL Technologies,Netherlands,Pharma & Life Sciences,112838,Yes,Yes
PRJ044794,CMP04503,Sigma Optimization Program,2024-07-24,,Active,Payroll Processing,132,4235575,5315647,125.5,Supply Chain,Infosys,Australia,Healthcare,169476,No,Yes
PRJ037166,CMP05959,Titan Digital Transformation,2017-12-25,2018-08-25,Completed,Supply Chain,130,2585525,1939144,75.0,Supply Chain,Cognizant,United States,Government & Public Sector,172552,No,Yes
PRJ030356,CMP08728,Vector Intelligence Suite,2021-09-06,,Active,HR Automation,55,4661647,5952923,127.7,Compliance,Infosys,UAE,Pharma & Life Sciences,171432,No,Yes
PRJ001641,CMP03029,Prism Digital Transformation,2017-08-05,2018-04-05,Completed,Invoice Processing,97,2803903,4960104,176.9,IT,HCL Technologies,Japan,Telecommunications,40774,Yes,No
PRJ024589,CMP02461,Lambda Platform,2020-01-24,2021-02-24,Completed,Audit Automation,39,4504831,1013587,22.5,Compliance,HCL Technologies,Netherlands,Technology,83398,Yes,No
PRJ025379,CMP01876,Vector Accelerator,2019-05-24,,Active,Data Entry Automation,36,3047676,7603952,249.5,Operations,EY,Mexico,Mining & Metals,178231,Yes,No
PRJ030312,CMP08743,Eclipse Optimization Program,2024-09-30,,Completed,IT Service Management,75,724316,1015491,140.2,Compliance,Mphasis,UAE,Insurance,150845,Yes,No
PRJ019383,CMP08433,Nexus Intelligence Suite,2022-09-03,2023-04-03,Completed,Email Automation,126,4215608,455286,10.8,Customer Service,HCL Technologies,Germany,Real Estate,105814,No,Yes
PRJ022251,CMP05059,Phoenix Intelligence Suite,2021-12-12,,Active,Compliance Monitoring,39,3685273,5207291,141.3,Marketing,Capgemini,Mexico,Mining & Metals,169985,Yes,Yes
PRJ019814,CMP03249,Horizon Modernization,2025-06-24,,Active,Data Entry Automation,155,2742352,5630049,205.3,Marketing,IBM,India,Insurance,170002,Yes,Yes
PRJ047655,CMP06362,Phoenix Digital Transformation,2025-12-23,,Completed,Audit Automation,174,3762655,7182908,190.9,Risk Management,Cognizant,Philippines,Pharma & Life Sciences,180614,Yes,Yes
PRJ008260,CMP03174,Omega Platform,2016-12-30,2018-03-30,Completed,Claims Processing,152,4934456,13327966,270.1,Supply Chain,Cyient,Netherlands,Insurance,86243,Yes,Yes
PRJ019335,CMP07039,Apex Intelligence Suite,2017-05-21,2017-09-21,Completed,IT Service Management,154,1357959,1420425,104.6,Human Resources,LTIMindtree,Brazil,Mining & Metals,1104,No,Yes
PRJ008413,CMP04076,Sentinel Process Reengineering,2019-06-02,2021-06-02,Completed,Compliance Monitoring,69,502330,203444,40.5,Customer Service,IBM,Netherlands,Healthcare,90492,No,Yes
PRJ032264,CMP02967,Lambda Modernization,2021-08-22,,Failed,Audit Automation,33,2652012,0,-90.4,Audit,IBM,Malaysia,Government & Public Sector,173350,No,No
PRJ038846,CMP09404,Cobalt Modernization,2019-05-02,,Active,IT Service Management,185,2774621,5063683,182.5,Supply Chain,Cognizant,Singapore,Real Estate,197242,No,Yes
PRJ048594,CMP08593,Atlas Modernization,2025-05-12,,Paused,Claims Processing,46,2559988,1323514,51.7,Procurement,Accenture,United States,Banking & Finance,132140,No,No
PRJ020952,CMP01409,Apex Process Reengineering,2024-01-22,,Active,Email Automation,126,2171239,5957880,274.4,Supply Chain,Infosys,United States,Pharma & Life Sciences,177282,Yes,No
PRJ045507,CMP05932,Nexus Optimization Program,2024-02-16,2024-12-16,Completed,Claims Processing,126,1079552,3119905,289.0,IT,Wipro,Brazil,Insurance,174666,Yes,No
PRJ013047,CMP04231,Cobalt Modernization,2020-06-15,,Failed,IT Service Management,24,3063827,0,-97.3,Finance,IBM,UAE,Technology,2564,No,No
PRJ006746,CMP06010,Sentinel Digital Transformation,2021-06-13,2021-11-13,Completed,Customer Onboarding,197,2331692,7074354,303.4,IT,HCL Technologies,United Kingdom,Real Estate,82480,Yes,Yes
PRJ000027,CMP03771,Fusion Workflow Engine,2015-12-20,2016-12-20,Cancelled,Audit Automation,123,2309096,2085114,90.3,Finance,IBM,Vietnam,Technology,145205,Yes,No
PRJ033556,CMP06114,Titan Workflow Engine,2016-02-24,2016-09-24,Completed,Email Automation,183,843125,573325,68.0,Legal,Tech Mahindra,Mexico,Mining & Metals,153224,No,Yes
PRJ031772,CMP01289,Fusion Platform,2015-12-09,2016-11-09,Completed,Customer Onboarding,22,4753226,13446876,282.9,Customer Onboarding,TCS,South Africa,Technology,197611,Yes,Yes
PRJ011766,CMP02651,Fusion Accelerator,2016-04-20,,Active,IT Service Management,80,648886,1737717,267.8,Compliance,Cyient,Singapore,Healthcare,133176,Yes,No
PRJ045349,CMP00477,Atlas Workflow Engine,2019-02-07,,Failed,IT Service Management,23,4272088,0,-36.6,Operations,Cognizant,Netherlands,Manufacturing,149038,No,No
PRJ010560,CMP04513,Aurora Optimization Program,2023-06-27,,Active,Invoice Processing,27,547690,993510,181.4,Supply Chain,Accenture,India,Healthcare,32687,Yes,Yes
PRJ034889,CMP04544,Aurora Workflow Engine,2025-02-05,,Failed,Financial Reporting,87,1720218,0,-84.0,Risk Management,Infosys,Philippines,Banking & Finance,154967,No,No
PRJ006879,CMP04625,Aurora Platform,2023-01-23,2024-06-23,Completed,IT Service Management,119,973829,2084968,214.1,Content Moderation,Mphasis,France,Education,7821,No,Yes
